"CellID","GPX4_protex","CBS","TST","MPST_protex","AIFM2_protex","Erastin_log2","CellLineName","MPST_CN","GPX4_CN","AIFM2_CN"
"ACH-000734",-0.687285774983161,1.22141512705233,2.19295152846563,2.55111813182765,0.866726035841895,1.04150092863,"JHH-5",0.998798740530913,0.931838852692349,0.745477566486392
"ACH-000547",0.243600248388894,-0.571854172209996,-0.913410139199968,-1.43323700145669,0.593247876696251,-1.39050115079,"HT-1197",0.730886315878221,1.07167657517661,0.956042910116703
"ACH-000480",-0.460611248947767,1.36258405966762,1.45800141315294,1.26717771701955,0.376821189937515,-0.248510479267,"HuH-7",0.982853767075393,1.15149792637288,0.879101832206748
"ACH-000847",1.44406004665634,-2.15591072330535,-0.284377052692566,0.45665251911506,-1.85190987259982,-0.537806017605,"HGC-27",1.04107245354496,1.43878171700064,1.04428164465928
"ACH-000749",-0.496750759890381,1.20563376706533,-0.650487862884821,0.177956412471838,-1.68319212826933,-0.787761716953,"DMS 273",0.829163216510967,1.24185348664846,0.818628597343359
"ACH-000510",-0.245104500177851,0.837168541941641,-1.56110894974213,-0.913223403741684,0.183384232162978,-0.098707630845,"NCI-H1299",0.793235236288044,0.995114076613206,0.851833973960454
"ACH-000234",-0.0646732331616338,-1.02947003775879,0.133636129022905,0.206311296713662,0.604976381860597,0.420604657583,"Caki-2",1.24500736081628,0.643351266420096,0.949154325420647
"ACH-000866",1.55398687310697,2.84386914166554,-0.629310909668489,-0.155000109487115,-0.413340154035904,1.26960447613,"NCI-H1048",1.01370432749911,1.0788074016307,0.974791951079061
"ACH-000778",-0.857338092244663,-1.22556642749539,-0.793092741425355,-0.697289028918205,-0.441710644963309,0.294874134505,"HSC-3",0.846408709532623,0.957102993813282,1.26010188902692
"ACH-000288",0.368054641303445,0.559358927987609,-0.355360636465108,-0.0026835003336649,-0.288461334866654,0.626021380856,"BT-549",0.872004560683105,0.853505592241132,1.20604228529501
"ACH-000958",0.0978414016627947,-0.887570137630568,0.339668840982148,-0.299780453582028,1.26339901635078,NA,"SW48",1.04723371419624,1.09991700940228,1.30583853068786
"ACH-000550",-0.305191154147861,-0.133087105907607,-0.314022273306911,0.432760568076458,0.678912257971191,NA,"IGR-39",1.22386126778941,0.913829335343755,1.01415688494821
"ACH-000019",0.344213988751603,0.101423025042501,2.75973780425423,0.660079814817054,-0.185752309641419,0.318445955414,"MCF7",0.640491788156562,0.627035541874366,1.05652365577645
"ACH-000415",-1.17694629168557,-1.83752372959232,0.0141606345613064,-0.27080555967736,-0.533466665948375,0.224013901136,"BICR 6",1.02409851635689,0.868761095536352,1.06120876799765
"ACH-000661",0.941807597250969,-0.575292264791102,-0.570898369202506,-0.118885471178624,0.742791286894318,0.72535388028,"WM1799",1.2318168121424,0.946799101413539,0.897106432988119
"ACH-000915",0.413671139574095,0.408618284750084,-1.00042200403568,0.270593880930029,1.14747623248969,-0.132190910136,"IPC-298",1.13252448429677,1.12562453909148,1.07488234770505
"ACH-000021",-0.720937545281152,0.41008096784079,-0.504898661456369,-1.17205707506172,-0.506641373391856,-3.02492013802,"NCI-H1693",0.817042724221098,0.86600971772796,0.80633690106508
"ACH-000859",0.138780031954321,0.13164288323345,-0.200340103357243,-0.0990543899866467,-1.02892681737618,-0.33208222058,"HCC1954",0.848128956280365,0.82578351888842,0.827075614442199
"ACH-000530",0.283821455548224,1.80222208852125,-1.01023705624617,0.299652718225559,-1.08800225561895,-0.034244474011,"DMS 114",0.82776479099629,0.804974046478595,1.1973405223422
"ACH-000647",-0.190818291438257,-0.976086731800469,1.13232002245622,0.200092903310117,0.874569676196319,0.508831922516,"TE-1",1.16433641511276,0.845436683134894,1.60677747729881
"ACH-000502",0.283553369790788,-2.431393867074,-0.467122789536383,-0.747336427547403,-0.241094997535393,0.524391589791,"TCC-PAN2",0.750719300801402,0.71785232960583,0.965608109618675
"ACH-000390",-1.47912038310625,-0.939459365020034,-0.0577888792853548,-0.978310833997114,0.565189111056509,-0.897994705399,"LUDLU-1",0.709454741799678,0.81432718219017,1.10941410651556
"ACH-000881",-0.164546731581416,1.91492205106073,-0.791966007713511,0.463842014044329,0.430332657909708,-0.711870739209,"MEL-JUSO",1.08888970240755,1.02021000260207,0.980700096305313
"ACH-000147",0.0220575545427525,0.066434200426452,-0.610262510473645,-0.521684516160772,-1.47983165760909,0.0156982639785,"T-47D",0.761204548794638,0.7139866664062,0.79485129787726
"ACH-000985",1.00106523887628,-1.71584161194291,2.14213628453632,0.915347132240732,1.71592401307402,1.46022515845,"LS411N",1.00207966177103,1.08843142343688,1.19140513552487
"ACH-000090",0.328252065273368,-0.757235243162972,-0.828749038177957,-0.386072701369315,-0.592658323836317,-0.735851173187,"PC-3",0.790125208024674,0.775401539195069,1.84324652584311
"ACH-000865",0.269880990575802,2.99145691741107,-0.382526597210563,-0.0862111636586422,-0.425019724977014,NA,"KYSE-450",0.886117952450451,1.00052357497201,0.91324012413932
"ACH-000473",0.581612321111779,-0.210292982881633,-0.428567312497182,0.490119411358813,-0.681694605947928,0.933830268711,"RT-112",1.04900765904758,1.09725294780661,0.979029067138423
"ACH-000007",-0.946393215642639,-1.4095840183511,2.18897584798931,0.767174849140024,1.15365051649449,0.591737516764,"LS513",0.997855516199314,1.0051921094373,0.987105791572587
"ACH-000012",0.283310522338826,0.4067938464122,1.25941283637518,-0.182639256545549,-2.20604579466825,-1.40781086876,"HCC-827",0.844567391547877,0.958758756575233,0.824209127614388
"ACH-000929",-0.374230377049443,1.42208638230834,0.083945789496053,0.559724973404319,0.70735556146791,0.447215057971,"NCI-H2110",1.02064239718644,0.955937625580251,1.1794421412311
"ACH-000601",-0.660761325224498,0.963057692986824,0.171385087841466,-0.34858929938393,-0.297503327871938,-0.683026972518,"MIA PaCa-2",0.830701708212006,1.13949917847723,0.937025901396882
"ACH-000395",-0.266052787688803,0.841434382990413,-0.539431542321637,-0.694789549252186,1.72502344252907,-0.11342405919,"NCI-H520",0.837845517404842,1.38076816793818,1.27981607348895
"ACH-000842",-0.619421971855783,-1.66496786659442,0.659460033250189,0.101332208577694,0.244127162354497,0.760202173112,"SW 480",0.856902617942659,0.84746951371933,0.861124152595263
"ACH-000383",-0.926982128074675,-2.60005781108068,0.441958020089619,0.306152927252107,0.620491836020971,0.921042582164,"OE33",1.03316055288883,0.976161069766345,1.33163585532853
"ACH-000097",0.502433202850229,-1.03678500199204,-0.826958030316352,-0.166170791352097,-0.112478620857487,0.21179101386,"ZR-75-1",0.733626408929599,1.02092082293677,1.07743835160535
"ACH-000805",0.111665963762609,0.468793675124491,0.0593572906477222,0.0040329564396473,-0.224675609643442,-0.779079609279,"COLO-679",1.96553221677546,1.10864062707996,0.991637328752783
"ACH-000649",1.36086222137478,-0.120827133619718,-0.782471566755352,0.159778339199368,-0.352259610359205,-2.79943731664,"786-O",1.10438808370696,1.12564945730885,1.09259776022275
"ACH-000276",0.457285871077133,-0.020701389403055,-0.929464559980046,-0.540955505989692,0.407680520666304,0.736466095573,"HCC38",0.778237282274105,1.04140460699593,0.987101331979001
"ACH-000347",1.15318127429773,-0.0560011184249845,-0.44905098707029,0.437439569235197,0.46045709352101,0.653946770105,"QGP-1",0.811354216332447,1.08885738023435,1.00482313034224
"ACH-000454",-1.06990032058849,-0.347187978694907,0.0147690701475204,-0.0661836009955613,0.665222333411693,-1.04802307916,"HCC-95",0.809722578420652,0.834134476896636,1.08404010451777
"ACH-000769",-2.03335081053009,1.97333888510812,0.0093259576008841,-0.460099556106755,0.99336102329061,0.761433954252,"LK-2",0.793038159308987,0.814708972608463,0.872803639314575
"ACH-000617",-0.322246896046235,0.744449804980898,1.27782447202937,-0.0437993447724942,-1.25994304721335,-0.989094868053,"OVCAR-4",1.09206888644753,0.835962089510443,1.25988230396246
"ACH-000582",0.437890032033294,0.385475448284909,0.2002264532911,-0.0563460845637876,0.253969719431872,0.497676094147,"COLO 741",0.995166105457217,1.19860695582598,0.914903375411228
"ACH-000035",-0.785751549722703,-0.248270472384488,-0.427427472719702,-0.774617813269216,-0.567821943202263,0.232238128144,"NCI-H1650",1.05479823632197,0.659517994489222,1.06692051987971
"ACH-000579",-0.0598816328174079,-1.27325312996331,-1.37781471614131,-0.390059929797346,-0.346135481079928,0.806473651396,"UACC-257",0.937149151558692,1.24498019057304,0.683142277875287
"ACH-000681",0.0910301231684212,-0.80304091613864,0.61313998986246,0.56362813177013,0.495924726773133,1.13040748642,"A549",0.865410041467942,0.87101881228751,1.01447449025934
"ACH-000114",-1.01662439482946,0.89266782546084,1.06262476425587,-0.810665295757135,-0.614891371269993,0.88788458746,"SU.86.86",1.02935041161726,0.688180561479268,0.848698050465999
"ACH-000481",-0.161716825283293,3.19445095949532,-2.21280412679503,-0.360313180984537,-0.437947892861776,1.41558350711,"NCI-H2170",1.07724895581621,0.913468551891842,0.793107935583557
"ACH-000573",-0.398166179560182,-1.01970889282169,-1.55917025020491,-0.725748590005616,1.2300352448766,0.68186962786,"MDA-MB-436",0.728822924353416,0.822266751908784,1.20502731190667
"ACH-000532",-1.44278787827695,0.0355517935004501,1.89974980070766,0.891335439019529,0.119450311573397,0.740875262426,"SNU-61",0.825235822407412,0.938058118475706,1.16492578778465
"ACH-000670",0.626404934455784,1.68180216956798,-0.17460171780397,0.767660916373974,-2.70854286242002,-0.045919210057,"SBC-5",1.2463547792943,0.89385969473083,1.01289426194706
"ACH-000724",0.040226230955786,-0.372845602821504,-0.233365638946145,-0.785431978602936,0.756836793849779,1.15943136218,"HT-1376",1.03631848875605,0.955583749230361,0.978216727383816
"ACH-000587",1.16920869444458,-0.535747104652808,0.593561804440815,0.528048852094454,0.461853258858928,0.0452115647431,"NCI-H1975",1.09408972384239,1.28457205203613,1.06474199601156
"ACH-000350",0.895322464475185,-3.49209273553057,-1.07298635789059,-1.19881135511087,1.65790631825193,0.513901175099,"COLO-678",0.538909086146876,0.969673694900573,1.13116422700584
"ACH-000635",-0.843651687637174,2.25060850468265,-0.984051338910082,-1.36780229381386,-2.48478759608336,NA,"SNU-119",0.815926413438675,0.940843386482909,0.801092214087321
"ACH-000880",0.253382759505535,-2.21921547760543,-0.603409385046558,-0.240441646053082,0.603830491278808,0.907606113361,"AGS",1.01082883792457,1.06689020570518,0.979042320264813
"ACH-000374",-0.0503912739850336,0.254973747535396,1.15400847242155,0.0306887353368472,0.0621385510193172,0.313594683626,"HCC1143",1.30196883971034,0.834647878705449,0.926923475618334
"ACH-000403",-0.333199815661374,-1.8173129595122,0.143859854045252,-0.534864232480397,0.181449854477786,-2.73767529013,"NCI-H747",0.780321070730958,1.03911257155971,1.01310094920357
"ACH-000416",-0.311040769046005,0.856111924903534,-0.424314491846131,-0.237379064899969,1.07438007443645,0.307267022457,"NCI-H838",0.919067693147157,0.99725149810605,0.971219917804157
"ACH-000207",-0.202573409842159,0.956593588327016,-0.297913411316907,-0.116485117753868,-0.244189578288869,0.48008318357,"Detroit 562",0.792142472118802,0.865080326190856,0.841159978152329
"ACH-000356",-0.309850678587139,-0.242948326780718,-0.208396201229669,0.375751694952672,0.391568611284624,0.635283749548,"MKN-45",0.643910191052113,1.57121943892179,1.08594149537548
"ACH-000678",-1.30347943511185,-1.49369111657803,-0.36402182389936,-1.1582972106237,-0.231245317347617,-0.0476575040897,"MKN7",0.762915281514119,0.812978394195182,0.749114877413951
"ACH-000888",1.95049841474089,0.978935177959877,-0.759986672513066,-0.160457456859351,0.819685607078247,0.941957907979,"NCI-H1793",0.956027259850141,0.98072914998634,0.964837969776558
"ACH-000785",-0.51186378782154,-0.494931813932383,0.633814973187567,0.119231812434339,0.348006176505627,0.810361244658,"NCI-H2126",1.15908606869485,0.40440033182685,0.92864056479865
"ACH-000447",0.337259417277696,0.297132173725653,1.54344487297008,0.404467613405454,0.460932450027965,-0.765001945397,"NCI-H2228",0.685891800815044,1.22447497629199,0.883587728225883
"ACH-000853",0.824318240933761,1.65236567341259,-0.830304603783206,-0.0023315501139551,-1.29037872837065,-0.373534200142,"NCI-H661",0.983211583326657,0.939977507503905,0.887331510695449
"ACH-000967",0.468872031036003,-0.809969783656167,1.19653855188294,1.07063393210533,-0.464972295496468,1.27590330733,"SNU-C2A",1.02115034789855,1.06034556971729,1.01555253642513
"ACH-000605",-0.278212667311062,0.0071955990918946,-0.70851482154293,-0.396177445877309,-0.596701897764904,0.686385158322,"TE-6",0.945381223263691,1.21939162357203,0.881523978469876
"ACH-000966",-0.453630850288695,0.141198989443774,1.24962943252168,1.00776513169762,-2.31513523784714,-1.03403349445,"IGROV1",1.06168117720894,1.16555082317638,1.04833671571014
"ACH-000627",-1.5137642211848,-1.04856461375614,-0.850905070915151,-0.867864609650036,1.72635348347667,-2.48277919673,"LCLC-103H",0.483740182009041,0.835256005914344,1.01441929573485
"ACH-000750",-0.844989031074752,-1.06447593284026,-1.76279417497354,-0.74031764825376,-2.87749212708043,-2.85893885604,"LOX IMVI",0.685121759966674,1.13312830047173,0.93817764014618
"ACH-000910",0.734028956908469,2.2664451512655,0.168198689392194,1.122024673182,-2.91367542060509,NA,"MDA-MB-453",1.35496861514035,1.0965921310809,0.98737696123066
"ACH-000747",-0.0053234340760505,-0.0757975172206971,-0.180440422672526,0.656530830978015,-2.07595709983444,-1.94266208193,"NCI-H1703",1.12227311350084,1.0066341335087,1.24309768273541
"ACH-000752",0.290988633509818,-0.40496032432349,-1.99510097940861,-1.8822353234291,2.63342997457259,NA,"NCI-H196",0.956897165203467,1.02934143442433,0.921082962938261
"ACH-000671",-1.1412278442043,0.910067899071672,0.608841598886992,0.185224951801864,1.01515129792374,-1.08751930922,"HuH-6",0.877195113543803,0.959103262844165,1.16230335089857
"ACH-000932",0.500262035189776,-1.69351053714375,-0.0168144076031533,-0.597711367236442,0.552000099827869,NA,"SNU-1",0.982448677803082,1.13566173774336,0.990803996625344
"ACH-000900",0.580096858677503,0.415188213563649,-0.905386034493278,-1.14822828871477,-0.852235143048025,-0.798624259234,"NCI-H23",0.878301300730533,1.26281285213737,0.905651773749422
"ACH-000159",-0.0698158020506583,-1.89231914565881,-0.0741671384005274,-0.242970850530706,-0.264357328932568,-1.42947562534,"OS-RC-2",1.2348332223006,0.920559745859574,1.07844147027241
"ACH-000680",-0.0586467442905942,-1.38428365608543,1.61200069361398,0.602701988376486,-0.292619054824617,1.49837262,"SW948",0.816872805825268,1.1259593403396,0.81030557777307
"ACH-000508",0.0867007670373144,-0.0245829489398912,-2.5940878755817,-1.48831406229914,-0.628327538414566,NA,"COR-L88",0.68913441843647,1.05678328281355,0.67314186191029
"ACH-000667",-0.138369290154916,0.749377864698211,0.11148587541213,0.492341593893382,0.398727695362855,0.401931473637,"HCC-44",0.899150567595127,1.15773147649132,0.933689156579986
"ACH-000924",0.271531233259357,-1.74793686771014,0.607135795560813,0.0468780839831779,0.347143015493391,0.343224728704,"NCI-H2172",0.810566890446952,1.04085513548304,0.963021453815725
"ACH-000720",0.570212942487767,-0.249129880658525,-0.0521835996464793,-0.0818925001642276,1.49683819622741,2.30440523497,"TCCSUP",0.998981599698974,1.04908831795112,1.17608375981895
"ACH-000488",-1.0047615564567,-1.27459445076571,-1.23017429661584,0.0205589508445008,0.112776863821285,0.704503342288,"TE-11",0.975732055833811,0.909839201289504,0.961776518843852
"ACH-000330",0.313774784467734,-0.252363756330744,-0.332070077663695,-0.362941921949757,-1.37501940656193,-0.000936171102652,"EFM-19",0.814287069573226,1.0499778606548,0.792413338428268
"ACH-000463",-2.05563521098076,-0.961313181109587,-0.551628241432866,0.0241784027514129,1.42117664696711,0.469652893753,"NCI-H460",0.911271341350535,0.939739106974327,1.1995202231177
"ACH-000343",0.0673945663517719,2.04846979220532,0.443724066208181,0.816657148588053,-1.28467990635496,-0.933914121816,"NCI-H522",0.902054994434408,0.972006128083098,0.906410989789444
"ACH-000810",0.0710800074998464,-0.0965615446972035,-0.0951055592425176,0.503861416373263,0.167243715526694,0.515050657966,"SK-MEL-30",1.08741784111062,1.0253285078104,1.06553606962897
"ACH-000155",0.335031078838292,0.102731955598397,0.378358636881242,0.110517695292275,-0.28036371407838,-0.788448183719,"SW 1990",1.09869371373753,1.15531520841095,0.856243101231445
"ACH-000052",-0.776592064792393,2.50288799159496,0.999423133163367,0.670259763912042,-3.24278829670589,-0.00369217926003,"A-673",1.01745968767895,1.06173587544833,1.0219468335464
"ACH-000768",0.0448360367829088,-3.02398474311169,-0.0692703113358105,-0.297045182979314,1.36026400779449,-0.241347933496,"MDA-MB-231",0.800314464567142,1.15388310506909,1.01212598555533
"ACH-000542",0.0915287912127083,1.83933192170287,-0.693230068434178,-0.261797623701315,-0.0553439096183673,-1.50376859857,"Hey-A8",0.968244323805358,1.05022413902113,1.08510179570919
"ACH-000595",-0.687382725413319,-0.231447885838069,-0.719039829452413,-1.04488394650392,0.34689230393964,0.560896900884,"LN-229",1.20095593581487,0.961314933760172,0.874468847840623
"ACH-000957",-0.0565378520663152,-2.33686346284302,1.80723264246668,0.313183362967602,1.8044234376784,0.210829361426,"LS 180",1.0092370829123,1.07275738905996,1.01775285100813
"ACH-000362",1.20208058575864,2.75018924218501,0.696864314681677,-0.446633843676874,1.15588964487328,NA,"MOLM-13",1.00844019529934,1.2946972761925,1.02781604056545
"ACH-000053",0.233150834404603,-2.04391497714621,0.156883134994383,0.58936652408711,0.0337867430834599,NA,"KARPAS-299",1.05029126095017,1.06085156073286,0.613161689948733
"ACH-000212",0.0837489476910824,1.61343702976235,-0.247368749380099,-0.293802519741828,0.612530996903975,1.01773080577,"CAL-120",0.819717312361999,1.11301909597279,1.37912037727627
"ACH-000979",-1.91289381486404,0.720890455299803,0.845337455714422,-0.820027231739891,1.46356719145972,-0.689819317596,"DU 145",0.848034727124541,1.16287545270517,1.08639007761238
"ACH-000096",-0.336148882403857,0.496760180853831,-0.0751521646400389,0.384443124733887,-2.61674324831692,-0.0452598821749,"G-401",1.01722567445805,1.13130498706175,1.01612663737898
"ACH-000919",0.603055418538613,-3.44273286251742,2.43874872832004,2.73525501555694,0.266858549571332,0.879735645006,"IM95",1.0242764766917,1.10620238653084,0.989646966264291
"ACH-000315",-0.917282328674489,-2.33617353038482,-1.93692939776991,-1.26193742657957,-0.537934279911765,NA,"KARPAS-422",1.0058326428784,1.15892207170181,1.02215677047842
"ACH-000878",0.161587580787707,1.24713317971103,0.143603375718484,-0.223224052622452,1.83431576904764,-0.228900944692,"HCC-15",0.685869476764533,1.5731574489862,1.1240711203181
"ACH-000075",0.708933421426446,-0.694722540293869,-1.34512451344031,-1.22984324547918,0.275636502459443,-1.63111534509,"U-87 MG",1.01981093029332,1.12029933882792,1.01167848886043
"ACH-000222",1.87096773314153,-2.53510917586805,2.89279535445216,1.64435736898741,-0.786699039780029,-0.231624139133,"AsPC-1",0.889174576063757,0.853043492639769,1.14126610891918
"ACH-000898",-1.04479225447422,-2.81536578497535,1.03448540481598,0.703808341047004,2.49726313872137,0.427160001687,"SNU-719",0.956990305451842,1.00286965333775,0.985379343948198
"ACH-000662",-0.463289903760267,0.0106085481378915,0.678333431959824,1.00182264245131,-0.245814032269601,-0.00784042095724,"COR-L23",0.814836697201859,0.963950366879731,0.983828266142264
"ACH-000831",1.60382667531083,3.25129195156567,-1.49501940939798,0.226843542325877,-0.286146669023054,NA,"HEC-50B",0.957081803420477,1.40302357587646,0.968950827283563
"ACH-000479",-1.19063106709544,-2.04237125379377,-0.295992013370192,-2.67288872821921,0.808734502336762,0.394539379903,"KNS-81",0.644726415419906,1.39510372684564,0.607008373370019
"ACH-000318",-2.45261205618517,-1.90656716615001,-0.191599763378995,-0.727943726836464,-0.129190567490346,0.636346153038,"TE-10",1.59801183203435,0.887367802794382,1.03157396792491
"ACH-000198",0.192211473310293,-0.0945760885688804,0.0445856380736229,0.457310985647182,-2.30199064142764,NA,"EOL-1",1.00751446869252,1.44895289106239,1.00881270286116
"ACH-000005",0.0033537389810446,1.76489437018974,-1.13894898690611,0.699224845854609,-2.19018456195708,NA,"HEL 92.1.7",0.88876011652171,0.944417271775855,0.775552060416403
"ACH-000132",0.289094533993656,-0.913329625435159,-0.0412190772442806,0.188222914161082,-0.339058747306472,-0.767106902211,"JHOS-2",0.874772522479426,0.886784043854578,1.05408994172904
"ACH-000407",-0.483201567591052,-0.200035988772781,-0.993098379014227,-0.26732007523417,-0.553928890826554,-4.10669886117,"SNU-685",0.789030185995154,0.957514550604133,1.02966163713734
"ACH-000001",-0.159664865261993,0.279454939086479,0.223237912204496,-0.756668654565791,0.161993525566373,0.514452792496,"NIH:OVCAR-3",0.680472448559374,0.710748800329241,1.17604864088314
"ACH-000410",0.607578368816576,-0.313157627347072,-0.633363670201616,-0.560630851814274,-0.0585085406189864,NA,"Saos-2",0.877237938365246,0.811856320924487,0.873541024512254
"ACH-000917",-1.17090501650157,-0.395918157945247,1.74299317090431,1.09222309207995,1.74610954503628,1.20633054787,"TE-4",1.21249829929217,0.909878025597848,1.21594697488022
"ACH-000620",0.892452260333336,1.61350924305665,2.69965852806473,1.35416043298268,-1.76828037199149,0.106203098407,"JHH-1",1.28449364902895,0.644718486968155,0.996692130924051
"ACH-000890",1.3951597084834,-1.8324822520534,0.22589428020499,0.425552667189731,0.950555269100118,-2.91536317523,"SW 1271",0.901871846654544,1.18804444174122,0.882886759204345
"ACH-000367",-0.599697597684314,-1.23569101736603,0.491429021120583,-1.46061115413449,2.47473696207505,-0.114217385292,"NCI-H226",0.671382648709508,1.06677940712,1.04660873493743
"ACH-000054",-0.443914117201055,0.987045719009861,-0.945118303719415,-0.163450559362282,-0.0180761403634828,-3.58306901716,"HT-1080",0.990360917527266,1.0643683299761,1.02613873295232
"ACH-000777",-1.18986985327689,-1.67374216875848,-0.16100954749521,-0.734353456701078,-1.74153858336372,-2.64323008773,"KYSE-30",0.710613439323848,1.00813279475278,0.935049263641546
"ACH-000364",-0.035985693680467,0.642448554977846,-0.0034502858957329,0.237282419859431,1.48024131047916,2.06929486961,"U-2 OS",1.18861741648697,0.856031848002885,1.23042941966205
"ACH-000738",-0.262596837339485,-1.0017111041338,0.658506313483548,0.108394703783728,0.258472815355728,-1.97287462453,"GB-1",1.19436088856353,1.12061580934402,1.22767193053072
